id,original_title,tags
44826,Hugo,Hugo orphan boy living wall train station 1930s Paris learned fix clock gadget father uncle put use keeping train station clock running thing left connects dead father automaton ( mechanical man ) work without special key Hugo need find unlock secret belief contains adventure meet shopkeeper George Melies work train station adventureseeking goddaughter Hugo find surprising connection father automaton discovers unlocks memory old man buried inside regarding past Adventure Drama Family library clock filmdirector key toy boy love orphan robot automaton hiding filmmaking legbrace doberman 3d BenKingsley SachaBaronCohen AsaButterfield ChloëGraceMoretz RayWinstone MartinScorsese
8487,Wild Wild West,Legless Southern inventor Dr Arliss Loveless plan rekindle Civil War assassinating President US Grant two men stop him : gunfighter James West masterofdisguise inventor Artemus Gordon two must team thwart Loveless ' plan Action Adventure Comedy ScienceFiction Western steampunk basedontvseries steamlocomotive drag WillSmith KevinKline KennethBranagh SalmaHayek MEmmetWalsh BarrySonnenfeld
1735,The Mummy: Tomb of the Dragon Emperor,Archaeologist Rick O'Connell travel China pitting emperor 2000yearold Han dynasty who 's returned dead pursue quest world domination time O'Connell enlists help wife son quash socalled 'Dragon Emperor ' abuse supernatural power Adventure Action Fantasy BrendanFraser JetLi JohnHannah MariaBello LukeFord RobCohen
297761,Suicide Squad,DC Comics come Suicide Squad antihero team incarcerated supervillains act deniable asset United States government undertaking highrisk black ops mission exchange commuted prison sentence Action Adventure Crime Fantasy ScienceFiction dccomics shareduniverse antihero secretmission villain superhero supervillain dcextendeduniverse WillSmith MargotRobbie JoelKinnaman ViolaDavis JaredLeto DavidAyer
2698,Evan Almighty,God contact Congressman Evan Baxter tell build ark preparation great flood Fantasy Comedy Family fathersonrelationship dailylife marriedcouple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah'sark SteveCarell LaurenGraham JohnGoodman JimmyBennett JohnMichaelHiggins TomShadyac
137113,Edge of Tomorrow,Major Bill Cage officer never seen day combat unceremoniously demoted dropped combat Cage killed within minute managing take alpha alien him awakens back beginning day forced fight die again physical contact alien thrown time loop Action ScienceFiction dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton TomCruise EmilyBlunt BrendanGleeson BillPaxton JonasArmstrong DougLiman
9804,Waterworld,futuristic world polar ice cap melted made Earth liquid planet beautiful barmaid rescue mutant seafarer floating island prison escape along young charge Enola sail aboard ship trio soon becomes target menacing pirate covets map 'Dryland ' tattooed Enola 's back Adventure Action ocean tattoo mutant water dystopia doomsday KevinCostner ChaimGirafi RickAviles RDCall ZittoKazann KevinReynolds
14869,G.I. Joe: The Rise of Cobra,Egyptian desert deep polar ice cap elite GI JOE team us latest nextgeneration spy military equipment fight corrupt arm dealer Destro growing threat mysterious Cobra organization prevent plunging world chaos Adventure Action Thriller ScienceFiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist laser evil cobra DennisQuaid ChanningTatum MarlonWayans SiennaMiller JosephGordonLevitt StephenSommers
150540,Inside Out,Growing bumpy road exception Riley uprooted Midwest life father start new job San Francisco Like u Riley guided emotion Joy Fear Anger Disgust Sadness emotion live Headquarters control center inside Riley 's mind help advise everyday life Riley emotion struggle adjust new life San Francisco turmoil ensues Headquarters Although Joy Riley 's main important emotion try keep thing positive emotion conflict best navigate new city house school Drama Comedy Animation Family dream cartoon imaginaryfriend animation family moving kid unicorn duringcreditsstinger 3d emotion AmyPoehler PhyllisSmith RichardKind BillHader LewisBlack PeteDocter
278927,The Jungle Book,threat tiger Shere Khan force flee jungle mancub named Mowgli embarks journey self discovery help panther Bagheera free spirited bear Baloo Family Adventure Drama Fantasy basedonnovel snake wolf elephant tiger feralchild panther remake bear jungle talkinganimal orphan animal talkingtoanimals NeelSethi BillMurray BenKingsley IdrisElba ScarlettJohansson JonFavreau
10138,Iron Man 2,world aware dual life armored superhero Iron Man billionaire inventor Tony Stark face pressure government press public share technology military Unwilling let go invention Stark Pepper Potts James 'Rhodey ' Rhodes side must forge new alliance confront powerful enemy Adventure Action ScienceFiction malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse RobertDowneyJr GwynethPaltrow DonCheadle ScarlettJohansson MickeyRourke JonFavreau
58595,Snow White and the Huntsman,Evil Queen marries King performs violent coup King murdered daughter Snow White taken captive Almost decade later grown Snow White still clutch Queen order obtain immortality Evil Queen need heart Snow White Snow escape castle Queen sends Huntsman find Dark Forest Adventure Fantasy Drama queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress KristenStewart CharlizeTheron ChrisHemsworth SamClaflin IanMcShane RupertSanders
102651,Maleficent,untold story Disney 's iconic villain 1959 classic 'Sleeping Beauty ' beautiful purehearted young woman Maleficent idyllic life growing peaceable forest kingdom one day invading army threatens harmony land Maleficent rise land 's fiercest protector ultimately suffers ruthless betrayal act begin turn heart stone Bent revenge Maleficent face epic battle invading King 's successor and result place curse upon newborn infant Aurora child grows Maleficent realizes Aurora hold key peace kingdom Maleficent 's true happiness well Fantasy Adventure Action Family Romance fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d AngelinaJolie ElleFanning SharltoCopley SamRiley JunoTemple RobertStromberg
119450,Dawn of the Planet of the Apes,group scientist San Francisco struggle stay alive aftermath plague wiping humanity Caesar try maintain dominance community intelligent ape ScienceFiction Action Drama Thriller leader colony postapocalyptic dystopia forest sequel wood ape scientist monkey medicalresearch animalattack plague 3d AndySerkis JasonClarke GaryOldman KeriRussell TobyKebbell MattReeves
79698,The Lovers,Lovers epic romance time travel adventure film Helmed Roland Joffé story Ajey Jhankar film sweeping tale impossible love set backdrop first AngloMaratha war across two time period continent centred around four character — British officer 18th century colonial India Indian woman fall deeply love with American presentday marine biologist wife Action Adventure ScienceFiction Romance JoshHartnett SimoneKessell TamsinEgerton AliceEnglert BipashaBasu RolandJoffé
64686,47 Ronin,Based original 1941 movie Japan ancient Japans enduring tale epic 3D fantasyadventure 47 Ronin born Keanu Reeves lead cast Kai outcast join Oishi ( Hiroyuki Sanada ) leader 47 outcast samurai Together seek vengeance upon treacherous overlord killed master banished kind restore honor homeland warrior embark upon quest challenge series trial would destroy ordinary warrior Drama Action Adventure Fantasy japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d KeanuReeves HiroyukiSanada KouShibasaki TadanobuAsano MinTanaka CarlRinsch
100402,Captain America: The Winter Soldier,cataclysmic event New York Avengers Steve Rogers aka Captain America living quietly Washington DC trying adjust modern world SHIELD colleague come attack Steve becomes embroiled web intrigue threatens put world risk Joining force Black Widow Captain America struggle expose everwidening conspiracy fighting professional assassin sent silence every turn full scope villainous plot revealed Captain America Black Widow enlist help new ally Falcon However soon find unexpected formidable enemy—the Winter Soldier Action Adventure ScienceFiction washingtondc future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller ChrisEvans SamuelLJackson ScarlettJohansson RobertRedford SebastianStan AnthonyRusso JoeRusso
10192,Shrek Forever After,bored domesticated Shrek pact dealmaker Rumpelstiltskin get back feeling like real ogre again he 's duped sent twisted version Far Far Away—where Rumpelstiltskin king ogre hunted Fiona never met—he set restore world reclaim true love Comedy Adventure Fantasy Animation Family ogre 3d MikeMyers EddieMurphy CameronDiaz AntonioBanderas JulieAndrews MikeMitchell
158852,Tomorrowland,Bound shared destiny bright optimistic teen bursting scientific curiosity former boygenius inventor jaded disillusionment embark dangerfilled mission unearth secret enigmatic place somewhere time space exists collective memory `` Tomorrowland '' Adventure Family Mystery ScienceFiction inventor apocalypse destiny imax dreamer futuristiccar futuristiccity BrittRobertson GeorgeClooney RaffeyCassidy ThomasRobinson HughLaurie BradBird
177572,Big Hero 6,special bond develops plussized inflatable robot Baymax prodigy Hiro Hamada team group friend form band hightech hero Adventure Family Animation Action Comedy brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother ScottAdsit RyanPotter DanielHenney TJMiller JamieChung ChrisWilliams DonHall
82690,Wreck-It Ralph,WreckIt Ralph 9foottall 643pound villain arcade video game named FixIt Felix Jr game 's titular hero fix building Ralph destroys Wanting prove good guy villain Ralph escape game land Hero 's Duty firstperson shooter help game 's hero battle alien invader later enters Sugar Rush kart racing game set track made candy cooky sweet There Ralph meet Vanellope von Schweetz learned game faced dire threat could affect entire arcade one Ralph may inadvertently started Family Animation Comedy Adventure supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer q * bert interruptedwedding socialreject JohnCReilly SarahSilverman JackMcBrayer JaneLynch AlanTudyk RichMoore
5255,The Polar Express,doubting young boy take extraordinary train ride North Pole embarks journey selfdiscovery show wonder life never fade believe Adventure Animation Family Fantasy santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas TomHanks MichaelJeter NonaGaye PeterScolari EddieDeezen RobertZemeckis
47933,Independence Day: Resurgence,always knew coming back Using recovered alien technology nation Earth collaborated immense defense program protect planet nothing prepare u alien advanced unprecedented force ingenuity brave men woman bring world back brink extinction Action Adventure ScienceFiction alternatehistory alieninvasion LiamHemsworth JeffGoldblum BillPullman MaikaMonroe SelaWard RolandEmmerich
